,wave_name,name,varname,retained,label
20870,w4,iaa23yu,,,Annual current DLA (partner) - bracket max value (iaa23)
20871,w4,iaa23ye,,,Annual current DLA (partner) - bracket entry point (iaa23)
20872,w4,iaa23yr,,,Annual current DLA (partner) - bracket result (iaa23)
20873,w4,iaa23ol,,,Oth pd current DLA (partner) - bracket min value (iaa23)
20874,w4,iaa23ou,,,Oth pd current DLA (partner) - bracket max value (iaa23)
20875,w4,iaa23oe,,,Oth pd current DLA (partner) - bracket entry point (iaa23)
20876,w4,iaa23or,,,Oth pd current DLA (partner) - bracket result (iaa23)
20877,w4,ialy23,,,Current DLA (partner): started receiving it in the last year
20878,w4,ialm23,,,Current DLA (partner): month started receiving it
20879,w4,iat24,,,Benefit block type
20880,w4,iap24,,,Current Ind Inj ben (partner) - period code
20881,w4,iaa24,,,Current Ind Inj ben (partner) - amount received
20882,w4,iaa24wl,,,Wkly current Ind Inj ben (partner) - bracket min value (iaa24)
20883,w4,iaa24wu,,,Wkly current Ind Inj ben (partner) - bracket max value (iaa24)
20884,w4,iaa24we,,,Wkly current Ind Inj ben (partner) - bracket entry point (iaa24)
20885,w4,iaa24wr,,,Wkly current Ind Inj ben (partner) - bracket result (iaa24)
20886,w4,iaa24fl,,,Fnightly current Ind Inj ben (partner) - bracket min value (iaa24)
20887,w4,iaa24fu,,,Fnightly current Ind Inj ben (partner) - bracket max value (iaa24)
20888,w4,iaa24fe,,,Fnightly current Ind Inj ben (partner) - bracket entry point (iaa24)
20889,w4,iaa24fr,,,Fnightly current Ind Inj ben (partner) - bracket result (iaa24)
20890,w4,iaa24ml,,,Mnthly current Ind Inj ben (partner) - bracket min value (iaa24)
20891,w4,iaa24mu,,,Mnthly current Ind Inj ben (partner) - bracket max value (iaa24)
20892,w4,iaa24me,,,Mnthly current Ind Inj ben (partner) - bracket entry point (iaa24)
20893,w4,iaa24mr,,,Mnthly current Ind Inj ben (partner) - bracket result (iaa24)
20894,w4,iaa24yl,,,Annual current Ind Inj ben (partner) - bracket min value (iaa24)
20895,w4,iaa24yu,,,Annual current Ind Inj ben (partner) - bracket max value (iaa24)
20896,w4,iaa24ye,,,Annual current Ind Inj ben (partner) - bracket entry point (iaa24)
20897,w4,iaa24yr,,,Annual current Ind Inj ben (partner) - bracket result (iaa24)
20898,w4,iaa24ol,,,Oth pd current Ind Inj ben (partner) - bracket min value (iaa24)
20899,w4,iaa24ou,,,Oth pd current Ind Inj ben (partner) - bracket max value (iaa24)
20900,w4,iaa24oe,,,Oth pd current Ind Inj ben (partner) - bracket entry point (iaa24)
20901,w4,iaa24or,,,Oth pd current Ind Inj ben (partner) - bracket result (iaa24)
20902,w4,ialy24,,,Current Ind Inj ben (partner): started receiving it in the last year
20903,w4,ialm24,,,Current Ind Inj ben (partner): month started receiving it
20904,w4,iat25,,,Benefit block type
20905,w4,iap25,,,Current War Pension (partner) - period code
20906,w4,iaa25,,,Current War Pension (partner) - amount received
20907,w4,iaa25wl,,,Wkly current War Pension (partner) - bracket min value (iaa25)
20908,w4,iaa25wu,,,Wkly current War Pension (partner) - bracket max value (iaa25)
20909,w4,iaa25we,,,Wkly current War Pension (partner) - bracket entry point (iaa25)
20910,w4,iaa25wr,,,Wkly current War Pension (partner) - bracket result (iaa25)
20911,w4,iaa25fl,,,Fnightly current War Pension (partner) - bracket min value (iaa25)
20912,w4,iaa25fu,,,Fnightly current War Pension (partner) - bracket max value (iaa25)
20913,w4,iaa25fe,,,Fnightly current War Pension (partner) - bracket entry point (iaa25)
20914,w4,iaa25fr,,,Fnightly current War Pension (partner) - bracket result (iaa25)
20915,w4,iaa25ml,,,Mnthly current War Pension (partner) - bracket min value (iaa25)
20916,w4,iaa25mu,,,Mnthly current War Pension (partner) - bracket max value (iaa25)
20917,w4,iaa25me,,,Mnthly current War Pension (partner) - bracket entry point (iaa25)
20918,w4,iaa25mr,,,Mnthly current War Pension (partner) - bracket result (iaa25)
20919,w4,iaa25yl,,,Annual current War Pension (partner) - bracket min value (iaa25)
20920,w4,iaa25yu,,,Annual current War Pension (partner) - bracket max value (iaa25)
20921,w4,iaa25ye,,,Annual current War Pension (partner) - bracket entry point (iaa25)
20922,w4,iaa25yr,,,Annual current War Pension (partner) - bracket result (iaa25)
20923,w4,iaa25ol,,,Oth pd current War Pension (partner) - bracket min value (iaa25)
20924,w4,iaa25ou,,,Oth pd current War Pension (partner) - bracket max value (iaa25)
20925,w4,iaa25oe,,,Oth pd current War Pension (partner) - bracket entry point (iaa25)
20926,w4,iaa25or,,,Oth pd current War Pension (partner) - bracket result (iaa25)
20927,w4,ialy25,,,Current War Pension (partner): started receiving it in the last year
20928,w4,ialm25,,,Current War Pension (partner): month started receiving it
20929,w4,iat26,,,Benefit block type
20930,w4,iap26,,,Current Carers Allow (partner) - period code
20931,w4,iaa26,,,Current Carers Allow (partner) - amount received
20932,w4,iaa26wl,,,Wkly current carer's Allow (partner) - bracket min value (iaa26)
20933,w4,iaa26wu,,,Wkly current carer's Allow (partner) - bracket max value (iaa26)
20934,w4,iaa26we,,,Wkly current carer's Allow (partner) - bracket entry point (iaa26)
20935,w4,iaa26wr,,,Wkly current carer's Allow (partner) - bracket result (iaa26)
20936,w4,iaa26fl,,,Fnightly current carer's Allow (partner) - bracket min value (iaa26)
20937,w4,iaa26fu,,,Fnightly current carer's Allow (partner) - bracket max value (iaa26)
20938,w4,iaa26fe,,,Fnightly current carer's Allow (partner) - bracket entry point (iaa26)
20939,w4,iaa26fr,,,Fnightly current carer's Allow (partner) - bracket result (iaa26)
20940,w4,iaa26ml,,,Mnthly current carer's Allow (partner) - bracket min value (iaa26)
20941,w4,iaa26mu,,,Mnthly current carer's Allow (partner) - bracket max value (iaa26)
20942,w4,iaa26me,,,Mnthly current carer's Allow (partner) - bracket entry point (iaa26)
20943,w4,iaa26mr,,,Mnthly current carer's Allow (partner) - bracket result (iaa26)
20944,w4,iaa26yl,,,Annual current carer's Allow (partner) - bracket min value (iaa26)
20945,w4,iaa26yu,,,Annual current carer's Allow (partner) - bracket max value (iaa26)
20946,w4,iaa26ye,,,Annual current carer's Allow (partner) - bracket entry point (iaa26)
20947,w4,iaa26yr,,,Annual current carer's Allow (partner) - bracket result (iaa26)
20948,w4,iaa26ol,,,Oth pd current carer's Allow (partner) - bracket min value (iaa26)
20949,w4,iaa26ou,,,Oth pd current carer's Allow (partner) - bracket max value (iaa26)
20950,w4,iaa26oe,,,Oth pd current carer's Allow (partner) - bracket entry point (iaa26)
20951,w4,iaa26or,,,Oth pd current carer's Allow (partner) - bracket result (iaa26)
20952,w4,ialy26,,,Current Carers Allow (partner): started receiving it in the last year
20953,w4,ialm26,,,Current Carers Allow (partner): month started receiving it
20954,w4,iat27,,,Benefit block type
20955,w4,iap27,,,Current oth health ben (partner) - period code
20956,w4,iaa27,,,Current oth health ben (partner) - amount received
20957,w4,iaa27wl,,,Wkly current oth health ben (partner) - bracket min value (iaa27)
20958,w4,iaa27wu,,,Wkly current oth health ben (partner) - bracket max value (iaa27)
20959,w4,iaa27we,,,Wkly current oth health ben (partner) - bracket entry point (iaa27)
20960,w4,iaa27wr,,,Wkly current oth health ben (partner) - bracket result (iaa27)
20961,w4,iaa27fl,,,Fnightly current oth health ben (partner) - bracket min value (iaa27)
20962,w4,iaa27fu,,,Fnightly current oth health ben (partner) - bracket max value (iaa27)
20963,w4,iaa27fe,,,Fnightly current oth health ben (partner) - bracket entry point (iaa27)
20964,w4,iaa27fr,,,Fnightly current oth health ben (partner) - bracket result (iaa27)
20965,w4,iaa27ml,,,Mnthly current oth health ben (partner) - bracket min value (iaa27)
20966,w4,iaa27mu,,,Mnthly current oth health ben (partner) - bracket max value (iaa27)
20967,w4,iaa27me,,,Mnthly current oth health ben (partner) - bracket entry point (iaa27)
20968,w4,iaa27mr,,,Mnthly current oth health ben (partner) - bracket result (iaa27)
20969,w4,iaa27yl,,,Annual current oth health ben (partner) - bracket min value (iaa27)
20970,w4,iaa27yu,,,Annual current oth health ben (partner) - bracket max value (iaa27)
20971,w4,iaa27ye,,,Annual current oth health ben (partner) - bracket entry point (iaa27)
20972,w4,iaa27yr,,,Annual current oth health ben (partner) - bracket result (iaa27)
20973,w4,iaa27ol,,,Oth pd current oth health ben (partner) - bracket min value (iaa27)
20974,w4,iaa27ou,,,Oth pd current oth health ben (partner) - bracket max value (iaa27)
20975,w4,iaa27oe,,,Oth pd current oth health ben (partner) - bracket entry point (iaa27)
20976,w4,iaa27or,,,Oth pd current oth health ben (partner) - bracket result (iaa27)
20977,w4,ialy27,,,Current oth health ben (partner): started receiving it in the last year
20978,w4,ialm27,,,Current oth health ben (partner): month started receiving it
20979,w4,iat28,,,Benefit block type
20980,w4,iap28,,,Past Incapacity ben (partner) - period code
20981,w4,iaa28,,,Past Incapacity ben (partner) - amount received
20982,w4,iaa28wl,,,Wkly past Incapacity ben (partner) - bracket min value (iaa28)
20983,w4,iaa28wu,,,Wkly past Incapacity ben (partner) - bracket max value (iaa28)
20984,w4,iaa28we,,,Wkly past Incapacity ben (partner) - bracket entry point (iaa28)
20985,w4,iaa28wr,,,Wkly past Incapacity ben (partner) - bracket result (iaa28)
20986,w4,iaa28fl,,,Fnightly past Incapacity ben (partner) - bracket min value (iaa28)
20987,w4,iaa28fu,,,Fnightly past Incapacity ben (partner) - bracket max value (iaa28)
20988,w4,iaa28fe,,,Fnightly past Incapacity ben (partner) - bracket entry point (iaa28)
20989,w4,iaa28fr,,,Fnightly past Incapacity ben (partner) - bracket result (iaa28)
20990,w4,iaa28ml,,,Mnthly past Incapacity ben (partner) - bracket min value (iaa28)
20991,w4,iaa28mu,,,Mnthly past Incapacity ben (partner) - bracket max value (iaa28)
20992,w4,iaa28me,,,Mnthly past Incapacity ben (partner) - bracket entry point (iaa28)
20993,w4,iaa28mr,,,Mnthly past Incapacity ben (partner) - bracket result (iaa28)
20994,w4,iaa28yl,,,Annual past Incapacity ben (partner) - bracket min value (iaa28)
20995,w4,iaa28yu,,,Annual past Incapacity ben (partner) - bracket max value (iaa28)
20996,w4,iaa28ye,,,Annual past Incapacity ben (partner) - bracket entry point (iaa28)
20997,w4,iaa28yr,,,Annual past Incapacity ben (partner) - bracket result (iaa28)
20998,w4,iaa28ol,,,Oth pd past Incapacity ben (partner) - bracket min value (iaa28)
20999,w4,iaa28ou,,,Oth pd past Incapacity ben (partner) - bracket max value (iaa28)
21000,w4,iaa28oe,,,Oth pd past Incapacity ben (partner) - bracket entry point (iaa28)
21001,w4,iaa28or,,,Oth pd past Incapacity ben (partner) - bracket result (iaa28)
21002,w4,ialy28,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q4Ben[1].IALY)"
21003,w4,iab28,,,Past Incapacity ben (partner): months or weeks received
21004,w4,iabw28,,,Past Incapacity ben (partner): number of weeks received
21005,w4,iabm28,,,Past Incapacity ben (partner): number of months received
21006,w4,iat29,,,Benefit block type
21007,w4,iap29,,,Past SDA (partner) - period code
21008,w4,iaa29,,,Past SDA (partner) - amount received
21009,w4,iaa29wl,,,Wkly past SDA (partner) - bracket min value (iaa29)
21010,w4,iaa29wu,,,Wkly past SDA (partner) - bracket max value (iaa29)
21011,w4,iaa29we,,,Wkly past SDA (partner) - bracket entry point (iaa29)
21012,w4,iaa29wr,,,Wkly past SDA (partner) - bracket result (iaa29)
21013,w4,iaa29fl,,,Fnightly past SDA (partner) - bracket min value (iaa29)
21014,w4,iaa29fu,,,Fnightly past SDA (partner) - bracket max value (iaa29)
21015,w4,iaa29fe,,,Fnightly past SDA (partner) - bracket entry point (iaa29)
21016,w4,iaa29fr,,,Fnightly past SDA (partner) - bracket result (iaa29)
21017,w4,iaa29ml,,,Mnthly past SDA (partner) - bracket min value (iaa29)
21018,w4,iaa29mu,,,Mnthly past SDA (partner) - bracket max value (iaa29)
21019,w4,iaa29me,,,Mnthly past SDA (partner) - bracket entry point (iaa29)
21020,w4,iaa29mr,,,Mnthly past SDA (partner) - bracket result (iaa29)
21021,w4,iaa29yl,,,Annual past SDA (partner) - bracket min value (iaa29)
21022,w4,iaa29yu,,,Annual past SDA (partner) - bracket max value (iaa29)
21023,w4,iaa29ye,,,Annual past SDA (partner) - bracket entry point (iaa29)
21024,w4,iaa29yr,,,Annual past SDA (partner) - bracket result (iaa29)
21025,w4,iaa29ol,,,Oth pd past SDA (partner) - bracket min value (iaa29)
21026,w4,iaa29ou,,,Oth pd past SDA (partner) - bracket max value (iaa29)
21027,w4,iaa29oe,,,Oth pd past SDA (partner) - bracket entry point (iaa29)
21028,w4,iaa29or,,,Oth pd past SDA (partner) - bracket result (iaa29)
21029,w4,ialy29,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q4Ben[2].IALY)"
21030,w4,iab29,,,Past SDA (partner): months or weeks received
21031,w4,iabw29,,,Past SDA (partner): number of weeks received
21032,w4,iabm29,,,Past SDA (partner): number of months received
21033,w4,iat30,,,Benefit block type
21034,w4,iap30,,,Past SSP (partner) - period code
21035,w4,iaa30,,,Past SSP (partner) - amount received
21036,w4,iaa30wl,,,Wkly past SSP (partner) - bracket min value (iaa30)
21037,w4,iaa30wu,,,Wkly past SSP (partner) - bracket max value (iaa30)
21038,w4,iaa30we,,,Wkly past SSP (partner) - bracket entry point (iaa30)
21039,w4,iaa30wr,,,Wkly past SSP (partner) - bracket result (iaa30)
21040,w4,iaa30fl,,,Fnightly past SSP (partner) - bracket min value (iaa30)
21041,w4,iaa30fu,,,Fnightly past SSP (partner) - bracket max value (iaa30)
21042,w4,iaa30fe,,,Fnightly past SSP (partner) - bracket entry point (iaa30)
21043,w4,iaa30fr,,,Fnightly past SSP (partner) - bracket result (iaa30)
21044,w4,iaa30ml,,,Mnthly past SSP (partner) - bracket min value (iaa30)
21045,w4,iaa30mu,,,Mnthly past SSP (partner) - bracket max value (iaa30)
21046,w4,iaa30me,,,Mnthly past SSP (partner) - bracket entry point (iaa30)
21047,w4,iaa30mr,,,Mnthly past SSP (partner) - bracket result (iaa30)
21048,w4,iaa30yl,,,Annual past SSP (partner) - bracket min value (iaa30)
21049,w4,iaa30yu,,,Annual past SSP (partner) - bracket max value (iaa30)
21050,w4,iaa30ye,,,Annual past SSP (partner) - bracket entry point (iaa30)
21051,w4,iaa30yr,,,Annual past SSP (partner) - bracket result (iaa30)
21052,w4,iaa30ol,,,Oth pd past SSP (partner) - bracket min value (iaa30)
21053,w4,iaa30ou,,,Oth pd past SSP (partner) - bracket max value (iaa30)
21054,w4,iaa30oe,,,Oth pd past SSP (partner) - bracket entry point (iaa30)
21055,w4,iaa30or,,,Oth pd past SSP (partner) - bracket result (iaa30)
21056,w4,ialy30,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q4Ben[3].IALY)"
21057,w4,iab30,,,Past SSP (partner): months or weeks received
21058,w4,iabw30,,,Past SSP (partner): number of weeks received
21059,w4,iabm30,,,Past SSP (partner): number of months received
21060,w4,iat31,,,Benefit block type
21061,w4,iap31,,,Past Att Allow (partner) - period code
21062,w4,iaa31,,,Past Att Allow (partner) - amount received
21063,w4,iaa31wl,,,Wkly past Att Allow (partner) - bracket min value (iaa31)
21064,w4,iaa31wu,,,Wkly past Att Allow (partner) - bracket max value (iaa31)
21065,w4,iaa31we,,,Wkly past Att Allow (partner) - bracket entry point (iaa31)
21066,w4,iaa31wr,,,Wkly past Att Allow (partner) - bracket result (iaa31)
21067,w4,iaa31fl,,,Fnightly past Att Allow (partner) - bracket min value (iaa31)
21068,w4,iaa31fu,,,Fnightly past Att Allow (partner) - bracket max value (iaa31)
21069,w4,iaa31fe,,,Fnightly past Att Allow (partner) - bracket entry point (iaa31)
21070,w4,iaa31fr,,,Fnightly past Att Allow (partner) - bracket result (iaa31)
21071,w4,iaa31ml,,,Mnthly past Att Allow (partner) - bracket min value (iaa31)
21072,w4,iaa31mu,,,Mnthly past Att Allow (partner) - bracket max value (iaa31)
21073,w4,iaa31me,,,Mnthly past Att Allow (partner) - bracket entry point (iaa31)
21074,w4,iaa31mr,,,Mnthly past Att Allow (partner) - bracket result (iaa31)
21075,w4,iaa31yl,,,Annual past Att Allow (partner) - bracket min value (iaa31)
21076,w4,iaa31yu,,,Annual past Att Allow (partner) - bracket max value (iaa31)
21077,w4,iaa31ye,,,Annual past Att Allow (partner) - bracket entry point (iaa31)
21078,w4,iaa31yr,,,Annual past Att Allow (partner) - bracket result (iaa31)
21079,w4,iaa31ol,,,Oth pd past Att Allow (partner) - bracket min value (iaa31)
21080,w4,iaa31ou,,,Oth pd past Att Allow (partner) - bracket max value (iaa31)
21081,w4,iaa31oe,,,Oth pd past Att Allow (partner) - bracket entry point (iaa31)
21082,w4,iaa31or,,,Oth pd past Att Allow (partner) - bracket result (iaa31)
21083,w4,ialy31,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q4Ben[4].IALY)"
21084,w4,iab31,,,Past Att Allow (partner): months or weeks received
21085,w4,iabw31,,,Past Att Allow (partner): number of weeks received
21086,w4,iabm31,,,Past Att Allow (partner): number of months received
21087,w4,iat32,,,Benefit block type
21088,w4,iap32,,,Past DLA (partner) - period code
21089,w4,iaa32,,,Past DLA (partner) - amount received
21090,w4,iaa32wl,,,Wkly past DLA (partner) - bracket min value (iaa32)
21091,w4,iaa32wu,,,Wkly past DLA (partner) - bracket max value (iaa32)
21092,w4,iaa32we,,,Wkly past DLA (partner) - bracket entry point (iaa32)
21093,w4,iaa32wr,,,Wkly past DLA (partner) - bracket result (iaa32)
21094,w4,iaa32fl,,,Fnightly past DLA (partner) - bracket min value (iaa32)
